EventId	PartId	Name	SubKind	ExClass	StartDate	EndDate	ExParam1	ExParam2	ExParam3	ExParam4	ExParam5	ExParam6	ExParam7	ExParam8	ExParam9	ExParam10	ExParam11	ExParam12	ExParam13	ExParam14	ExParam15	ExParam16	ExParam17	ExParam18	ExParam19	ExParam20	ExParam21	ExParam22	ExParam23	ExParam24	ExParam25	_showall
12	6	Gia tộc cắm cờ kinh nghiệm x2	action_opentask		0	0												OpenDuKinQizi:2														
15	1	Kích hoạt nhận thưởng	npc_getaward		0	0	Npc:2601	AddSelect:"Xác nhận kích hoạt? Kích hoạt xong nhân vật khác trong tài khoản không thể nhận thưởng!","Xác nhận"		CheckMonthPay:50,"Nạp thẻ tích lũy tháng đủ <color=yellow>50 đồng<color> mới có thể tham gia hoạt động!",""	CheckTaskEq:75,0,"Bạn đã kích hoạt quyền tham gia hoạt động, hãy đến nhận thưởng!",""	CheckExt:2,0,"Nhân vật khác trong tài khoản đã kích hoạt nhận thưởng!",""						SetTask:75,1	SetExt:2,1	SetMsg:0,"Kích hoạt nhận thưởng thành công!"	SetMsg:2,"Kích hoạt nhận thưởng thành công!"											
15	2	Nhận phần thưởng nạp thẻ 50 đồng!	npc_getaward		0	0	Npc:2601			CheckTaskEq:75,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận thưởng!",""	CheckTaskEq:76,0,"Bạn đã nhận qua phần thưởng này!",""	CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Túi không đủ chỗ, cần <color=yellow>1 ô<color> trống!",""					SetAwardId:10	SetTask:76,1	SetMsg:2,"Chúc mừng bạn nhận được phần thưởng nạp thẻ đạt 50 đồng!"												
15	3	Nhận 100 đến 200 đồng phần thưởng nạp thẻ!	npc_getaward		0	0	Npc:2601			CheckTaskEq:75,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận thưởng!",""	CheckMonthPay:100,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>100 đồng<color>, không thể nhận thưởng !",""	CheckTask:77,3,"Bạn đã nhận thưởng!",""	CheckLuaScript:"local nPay = me.GetExtMonthPay();<enter>if nPay < 150 then<enter><tab>if EventManager:GetTask(77) > 0 then<enter><tab><tab>return 1, string.format(\"Nạp thẻ tích lũy tháng đạt <color=yellow>%s đồng<color>, đã nhận đồng khóa khi nạp thẻ tích lũy đạt 100 đồng.\", nPay);<enter><tab>end<enter>end<enter>if nPay < 200 then<enter><tab>if EventManager:GetTask(77) > 1 then<enter><tab><tab>return 1, string.format(\"Nạp thẻ tích lũy tháng đạt <color=yellow>%s đồng<color>, đã nhận đồng khóa khi nạp thẻ tích lũy đạt 150 đồng.\", nPay);<enter><tab>end<enter>end<enter>if nPay < 250 then<enter><tab>if EventManager:GetTask(77) > 2 then<enter><tab><tab>return 1, string.format(\"Nạp thẻ tích lũy tháng đạt <color=yellow>%s đồng<color>, đã nhận đồng khóa khi nạp thẻ tích lũy đạt 200 đồng.\", nPay);<enter><tab>end<enter>end<enter>return 0",""					SetLuaScript:"local nPay = me.GetExtMonthPay();<enter>local tbT = {{200, 3},{150, 2},{100, 1}};<enter>local nTask = EventManager:GetTask(77);<enter>for _, tb in ipairs(tbT) do<enter><tab>if nPay >= tb[1] then<enter><tab><tab>local nAddBindMoney = (tb[2] - nTask) * 5000;<enter><tab><tab>if nAddBindMoney > 0 then<enter><tab><tab><tab>EventManager:SetTask(77, tb[2]);<enter><tab><tab><tab>me.AddBindCoin(nAddBindMoney);<enter><tab><tab><tab>me.PlayerLog(Log.emKPLAYERLOG_TYPE_JOINSPORT, string.format(\"[Hoạt động] Hoạt động nhận đồng khóa: %s, ký hiệu: %s\",nAddBindMoney, nTask));<enter><tab><tab>end<enter><tab><tab>Dialog:Say(string.format(\"Đã nhận <color=yellow>%s đồng khóa<color>.\", nAddBindMoney));<enter><tab><tab>return 0;<enter><tab>end<enter>end"														
15	4	Nhận phần thưởng nạp thẻ trên 250 đồng!	npc_getaward		0	0	Npc:2601			CheckTaskEq:75,1,"Chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckMonthPay:250,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>250 đồng<color>, không thể nhận thưởng!",""		CheckLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 200)/ 50);<enter>if EventManager:GetTask(78) >= nCount then<enter><tab>return 1,  string.format(\"%s đồng khóa tặng đã nhận xong, nạp thẻ tiếp có thể nhận phần thưởng.\", nCount*1000)<enter>end<enter>return 0;",""					SetLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 200)/ 50);<enter>local nTask = EventManager:GetTask(78);<enter>local nAddCoin = (nCount - nTask) * 1000;<enter>EventManager:SetTask(78, nCount);<enter>me.AddBindCoin(nAddCoin);<enter>me.PlayerLog(Log.emKPLAYERLOG_TYPE_JOINSPORT, string.format(\"[Hoạt động] Hoạt động nhận đồng khóa: %s, ký hiệu: %s\",nAddCoin, nTask));<enter>Dialog:Say(string.format(\"Đã nhận <color=yellow>%s đồng khóa<color>.\", nAddCoin));<tab><enter>return 0;"														
15	5	Chi tiết phần thưởng	npc_getaward		0	0	Npc:2601			CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể tham gia hoạt động!",""	CheckTaskEq:75,1,"Nhân vật chưa kích hoạt nhận thưởng, không thể tra tìm!",""							SetLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nTsk1 = EventManager:GetTask(76);<enter>local nTsk2 = EventManager:GetTask(77);<enter>local nTsk3 = EventManager:GetTask(78);<enter>local nGet2 = math.floor((nPay - 50)/50);<enter>if nGet2 > 3 then<enter>   nGet2 = 3;<enter>end<enter>local nGet3 = math.floor((nPay - 200)/50);<enter>if nGet3 < 0 then<enter>   nGet3 = 0;<enter>end<enter>local nMoney = 0;<enter>local nStone = 0;<enter>if nTsk1 > 0 then<enter><tab>nMoney = 1500000;<enter><tab>nStone = 750;<enter>end<enter>local nSum  = (50 + nGet2*50 + nGet3*10)*100;<enter>local nGetSum = (nTsk1*50 + nTsk2*50 + nTsk3*10)*100;<enter>local szTip = [[<enter> <color=green>---Chi tiết nhận đồng khóa---<color><enter><enter>Nạt thẻ tích lũy tháng: <color=yellow>%s đồng<color><enter>Tổng đồng khóa nhận: <color=yellow>%s đồng khóa<color><enter>Số đồng khóa đã nhận: <color=yellow>%s đồng khóa<color><enter>Số bạc khóa đã nhận: <color=yellow>%s bạc khóa<color><enter>Hồn Thạch đã nhận: <color=yellow>%s Hồn Thạch khóa<color><enter>Số đồng khóa chưa nhận: <color=yellow>%s đồng khóa<color><enter>]]<enter>local szMsg = string.format(szTip, nPay, nSum, nGetSum, nMoney, nStone, (nSum - nGetSum));<enter>Dialog:Say(szMsg);<enter>return 0;"														
15	6	Mở Thỏi vàng trả lại 50% bạc khóa của bạc khóa nhận được	action_opentask		0	0	OpenJinTiaoFuLi:50																									
15	7	Mở Thỏi bạc bang hội trả lại 1% Đồng khóa của bạc nhận được	action_opentask		0	0	OpenTongYinFuLi:1																									
16	1	Nhận lệnh bài chúc phúc!	npc_getaward		0	0	Npc:2601	AddSelect:"Nhận <color=yellow>Lệnh bài chúc phúc (trung)<color>? Sau khi nhận không thể nhận <color=yellow>2 mục<color> phần thưởng khác!","Xác nhận"		CheckTaskEq:75,1,"Nhân vật chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:79,0,"Bạn đã nhận qua phần thưởng mục này, không thể nhận tiếp!",""	CheckMonthPay:588,"Nạp thẻ tích lũy tháng chưa đạt 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:3,"Túi không đủ chỗ, cần <color=yellow>3 ô<color> trống!",""					SetAwardId:11	SetTask:79,1	SetMsg:0,"Chúc mừng bạn nhận được <color=yellow>588 đồng<color> mừng Kiếm Thế OB!"	SetMsg:2,"Chúc mừng bạn nhận được <color=yellow>588 đồng<color> phần thưởng hoạt động OB mừng phiên bản mới!"											
16	2	Nhận Huyền Tinh cấp 9	npc_getaward		0	0	Npc:2601	AddSelect:"Nhận <color=yellow>9 Huyền Tinh<color>? Sau khi nhận sẽ không thể nhận <color=yellow>2 mục<color> phần thưởng khác!","Xác nhận"		CheckTaskEq:75,1,"Nhân vật chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:79,0,"Bạn đã nhận qua phần thưởng mục này, không thể nhận tiếp!",""	CheckMonthPay:588,"Nạp thẻ tích lũy tháng chưa đạt 588 đồng, không thể nhận thưởng!",""	CheckFreeBag:1,"Túi không đủ chỗ, cần <color=yellow>1 ô<color> trống!",""					SetAwardId:12	SetTask:79,1	SetMsg:0,"Chúc mừng bạn nhận được <color=yellow>588 đồng<color> mừng Kiếm Thế OB!"	SetMsg:2,"Chúc mừng bạn nhận được <color=yellow>588 đồng<color> phần thưởng hoạt động OB mừng phiên bản mới!"											
16	3	Nhận cơ hội Phụ Tu môn phái	npc_getaward		0	0	Npc:2601	AddSelect:"Nhận <color=yellow>cơ hội chuyển Phụ Tu môn phái<color>? Nhận xong không thể nhận phần thưởng <color=yellow>2 mục<color> khác!","Xác nhận"		CheckTaskEq:75,1,"Nhân vật chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:79,0,"Bạn đã nhận qua phần thưởng mục này, không thể nhận tiếp!",""	CheckMonthPay:588,"Nạp thẻ tích lũy tháng chưa đạt 588 đồng, không thể nhận thưởng!",""						AddFactionExSum:1	SetTask:79,1	SetMsg:0,"Chúc mừng bạn nhận được <color=yellow>588 đồng<color> mừng Kiếm Thế OB phiên bản mới, nhận được cơ hội <color=yellow>chuyển Phụ Tu môn phái<color>, hãy tìm <color=yellow>Chưởng môn<color> để hỏi rõ!"	SetMsg:2,"Chúc mừng bạn nhận được <color=yellow>588 đồng<color> mừng phiên bản mới, nhận được cơ hội chuyển Phụ Tu môn phái!"											
18	1	Kích hoạt nhận thưởng	npc_getaward		0	0	Npc:2601	AddSelect:"Xác nhận kích hoạt? Kích hoạt xong nhân vật khác trong tài khoản không thể nhận thưởng!","Xác nhận"		CheckMonthPay:50,"Nạp thẻ tích lũy tháng đủ <color=yellow>50 đồng<color> mới có thể tham gia hoạt động!",""	CheckTaskEq:111,0,"Bạn đã kích hoạt tư cách tham gia hoạt động, mau đi nhận thưởng!",""	CheckExt:2,0,"Nhân vật khác trong tài khoản đã kích hoạt nhận thưởng!",""						SetTask:111,1	SetExt:2,1	SetMsg:0,"Kích hoạt nhận thưởng thành công!"	SetMsg:2,"Kích hoạt nhận thưởng thành công!"											
18	2	Nhận phần thưởng nạp thẻ 50 đồng!	npc_getaward		0	0	Npc:2601			CheckTaskEq:111,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:112,0,"Bạn đã nhận phần thưởng này!",""	CheckMonthPay:50,"Nạp thẻ tích lũy tháng chưa đạt <color=yellow>50 đồng<color>, không thể nhận thưởng!",""						SetAwardId:13	SetTask:112,1	SetMsg:2,"Chúc mừng bạn nhận được phần thưởng nạp thẻ đạt 50 đồng!"												
18	3	Nhận 150 đồng phần thưởng nạp thẻ!	npc_getaward		0	0	Npc:2601			CheckTaskEq:111,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:113,0,"Bạn đã nhận phần thưởng này!",""	CheckMonthPay:150,"Tích lũy nạp thẻ tháng này của bạn không đủ <color=yellow>150 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Muốn nhận thưởng túi phải có <color=yellow>1 ô<color> trống!",""					SetAwardId:14	SetTask:113,1	SetMsg:2,"Chúc mừng bạn nhận được phần thưởng khi nạp thẻ đạt 150 đồng!"												
18	4	Nhận lại đồng khóa khi tiêu phí 1000 đồng trở lên!	npc_getaward		0	0	Npc:2601			CheckTaskEq:111,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckMonthPay:1000,"Tích lũy nạp thẻ tháng này của bạn không đủ <color=yellow>1000 đồng<color>, không thể nhận thưởng!",""	CheckLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>if EventManager:GetTask(116) >= nCount then<enter><tab>return 1,  string.format(\"Đã nhận %s đồng khóa được tặng, tiếp tục nạp thẻ mới có thể nhận thêm phần thưởng.\", nCount*1000)<enter>end<enter>return 0;",""						SetLuaScript:"local nPay = me.GetExtMonthPay();<enter>local nCount = math.floor((nPay - 1000)/ 50);<enter>local nTask = EventManager:GetTask(116);<enter>local nAddCoin = (nCount - nTask) * 1000;<enter>EventManager:SetTask(116, nCount);<enter>me.AddBindCoin(nAddCoin);<enter>me.PlayerLog(Log.emKPLAYERLOG_TYPE_JOINSPORT, string.format(\"[Hoạt động] Nhận đồng khóa: %s, Ký hiệu: %s\",nAddCoin, nTask));<enter>local szMsg = string.format(\"Bạn nhận được <color=yellow>%s đồng khóa<color>.\", nAddCoin);<enter>Dialog:Say(szMsg);<enter>me.Msg(szMsg);<enter>return 0;"														
19	1	Nhận Rương Huyền Tinh!	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn đồng ý nhận <color=yellow>Rương Huyền Tinh<color> chứ? Nhận xong sẽ <color=yellow>không<color> nhận được <color=yellow>phần thưởng khác<color>!","Đồng ý"		CheckTaskEq:111,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:114,0,"Bạn đã nhận phần thưởng này!",""	CheckMonthPay:500,"Tích lũy nạp thẻ tháng này của bạn không đủ <color=yellow>500 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:1,"Muốn nhận thưởng túi phải có <color=yellow>1 ô<color> trống!",""					SetAwardId:15	SetTask:114,1	SetMsg:2,"Chúc mừng bạn nhận được phần thưởng khi nạp thẻ đạt 500 đồng!"												
19	2	Nhận lệnh bài chúc phúc!	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn đồng ý nhận phần thưởng <color=yellow>3 Lệnh bài chúc phúc (trung)<color> chứ? Nhận xong sẽ <color=yellow>không<color> nhận được <color=yellow>phần thưởng khác<color>!","Đồng ý"		CheckTaskEq:111,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:114,0,"Bạn đã nhận phần thưởng này!",""	CheckMonthPay:500,"Tích lũy nạp thẻ tháng này của bạn không đủ <color=yellow>500 đồng<color>, không thể nhận thưởng!",""	CheckFreeBag:3,"Muốn nhận thưởng túi phải có <color=yellow>3 ô<color> trống!",""					SetAwardId:16	SetTask:114,1	SetMsg:2,"Chúc mừng bạn nhận được phần thưởng khi nạp thẻ đạt 500 đồng!"												
19	3	Nhận tư cách mua 2 Hòa Thị Bích!	npc_getaward		0	0	Npc:2601	AddSelect:"Bạn đồng ý nhận phần thưởng mua <color=yellow>2 Hòa Thị Bích<color> chứ? Nhận xong sẽ <color=yellow>không<color> nhận được <color=yellow>phần thưởng khác<color>!","Đồng ý"		CheckTaskEq:111,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:114,0,"Bạn đã nhận phần thưởng này!",""	CheckMonthPay:500,"Tích lũy nạp thẻ tháng này của bạn không đủ <color=yellow>500 đồng<color>, không thể nhận thưởng!",""						AddBuyHeShiBiSum:2	SetTask:114,1	SetMsg:1,"Chúc mừng bạn đã nhận được phần thưởng khi nạp thẻ đạt 500 đồng, có thể mua 2 Hòa Thị Bích!"	SetMsg:2,"Chúc mừng bạn đã nhận được phần thưởng khi nạp thẻ đạt <color=yellow>500 đồng<color>, có thể mua <color=yellow>2 Hòa Thị Bích<color>!"	SetMsg:3,"Hảo hữu [<%me.szName%>] tham gia nạp thẻ ưu đãi tháng 7 nhận được 2 lần tư cách <color=yellow>mua Hòa Thị Bích.<color>"	SetMsg:4,"Tham gia nạp thẻ ưu đãi tháng 7 nhận được <color=yellow>2 lần tư cách mua Hòa Thị Bích<color>."	SetMsg:0,"Chúc mừng bạn đã nhận được phần thưởng khi nạp thẻ đạt 500 đồng, <color=yellow>có thể mua 2 Hòa Thị Bích<color>!"								
20	1	[Mở kênh] Mở chức năng hoàn trả đồng tiêu phí	action_opentask		0	0																										
20	2	[Mở kênh] Mở chức năng nhân đôi boss Bạch Hổ Đường rớt	action_opentask		0	0																										
20	3	[Mở kênh] Mở chức năng nhân đôi phần thưởng Tống Kim	action_opentask		0	0																										
20	4	[Mở kênh] Mở chức năng nhân đôi phần thưởng đổi điểm thi đấu môn phái	action_opentask		0	0																										
20	5	[Mở kênh] Mở chức năng nhân đôi phần thưởng tiền đồng ải gia tộc	action_opentask		0	0																										
20	6	[Mở kênh] Mở chức năng nhân đôi phần thưởng Lãnh Thổ Chiến	action_opentask		0	0																										
24	1	Nhận kinh nghiệm bồi thường	npc_getaward		0	0	Npc:2601			CheckTask:185,1,"Ngươi đã nhận rồi.",""	CheckLevel:"60","Chưa đạt cấp 60, không thể nhận bồi thường."							SetTask:185,1	AddBaseExp:"120","0"													
24	2	Nhận Bạc khóa bồi thường	npc_getaward		0	0	Npc:2601			CheckTask:186,1,"Ngươi đã nhận rồi.",""	CheckLevel:"60","Chưa đạt cấp 60, không thể nhận bồi thường."							SetTask:186,1	AddBindMoney:"100000"													
24	3	Nhận Túi Phúc Hoàng Kim	npc_getaward		0	0	Npc:2601			CheckTask:187,1,"Ngươi đã nhận rồi.",""	CheckLevel:"60","Chưa đạt cấp 60, không thể nhận bồi thường."							SetTask:187,1	AddItem:"18,1,80,1","10","1","43200","0","0"													
31	1	Nhận được 3 lần tư cách mua Hòa Thị Bích!	npc_getaward		0	0	Npc:2601			CheckTaskEq:111,1,"Nhân vật hiện tại chưa kích hoạt nhận thưởng, không thể nhận!",""	CheckTaskEq:115,0,"Bạn đã nhận phần thưởng này!",""	CheckMonthPay:1000,"Tích lũy nạp thẻ tháng này của bạn không đủ <color=yellow>1000 đồng<color>, không thể nhận thưởng!",""						AddBuyHeShiBiSum:3	SetTask:115,1	SetMsg:2,"Chức mừng bạn đã nhận được phần thưởng khi nạp thẻ đạt <color=yellow>1000 đồng<color>, có thể mua thêm <color=yellow>3 Hòa Thị Bích<color>!"	SetMsg:1,"Chúc mừng bạn đã nhận được phần thưởng khi nạp thẻ đạt <color=yellow>1000 đồng<color>, có thể mua thêm <color=yellow>3 Hòa Thị Bích<color>!"	SetMsg:0,"Chúc mừng bạn đã nhận được phần thưởng khi nạp thẻ đạt <color=yellow>1000  đồng<color>, có thể mua thêm <color=yellow>3 Hòa Thị Bích<color>!"										
